VehicleTypeId,Description,Year,Month,Count,Amount
2,MOTOR CYCLE                                  ,2001,9,31,2935
3,AUTO RICKSHAW,2001,9,4,288
4,PRIVATE MOTOR CAR/JEEP CAR,2001,9,38,4204
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2001,9,2,144
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2001,9,4,420
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2001,9,6,984
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2001,9,2,360
21,TEMPO,2001,9,2,288
1,MOPED/SCOOTER                                ,2001,10,46,5638
2,MOTOR CYCLE                                  ,2001,10,32,2514
3,AUTO RICKSHAW,2001,10,8,1632
4,PRIVATE MOTOR CAR/JEEP CAR,2001,10,20,3840
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2001,10,2,552
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2001,10,6,864
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2001,10,2,360
1,MOPED/SCOOTER                                ,2001,11,63,4916
2,MOTOR CYCLE                                  ,2001,11,28,1932
3,AUTO RICKSHAW,2001,11,6,216
4,PRIVATE MOTOR CAR/JEEP CAR,2001,11,90,8178
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2001,11,2,360
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2001,11,8,576
21,TEMPO,2001,11,4,216
1,MOPED/SCOOTER                                ,2001,12,33,4208
2,MOTOR CYCLE                                  ,2001,12,23,2178
3,AUTO RICKSHAW,2001,12,4,1812
4,PRIVATE MOTOR CAR/JEEP CAR,2001,12,19,4458
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2001,12,7,708
21,TEMPO,2001,12,2,144
1,MOPED/SCOOTER                                ,2002,1,64,5847
2,MOTOR CYCLE                                  ,2002,1,29,2580
3,AUTO RICKSHAW,2002,1,61,6444
4,PRIVATE MOTOR CAR/JEEP CAR,2002,1,26,5640
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,1,1,240
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,1,62,13262
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,1,6,2940
21,TEMPO,2002,1,102,13479
1,MOPED/SCOOTER                                ,2002,2,57,5068
2,MOTOR CYCLE                                  ,2002,2,41,3477
3,AUTO RICKSHAW,2002,2,91,12994
4,PRIVATE MOTOR CAR/JEEP CAR,2002,2,41,8982
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2002,2,1,60
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,2,6,379
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,2,266,56129
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,2,9,2725
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,2,1,84
14,TRAILER 4 TO 8 TON,2002,2,2,516
21,TEMPO,2002,2,142,16837
1,MOPED/SCOOTER                                ,2002,3,42,3161
2,MOTOR CYCLE                                  ,2002,3,27,2488.36
3,AUTO RICKSHAW,2002,3,21,3340
4,PRIVATE MOTOR CAR/JEEP CAR,2002,3,33,3611
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2002,3,1,1188
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2002,3,3,19840
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,3,2,172
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,3,134,33935
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,3,4,2142
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,3,1,180
14,TRAILER 4 TO 8 TON,2002,3,2,680
21,TEMPO,2002,3,16,1520
1,MOPED/SCOOTER                                ,2002,4,255,24149
2,MOTOR CYCLE                                  ,2002,4,108,12000
3,AUTO RICKSHAW,2002,4,56,7646
4,PRIVATE MOTOR CAR/JEEP CAR,2002,4,126,14926
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,4,8,1210
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,4,203,56490
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,4,26,9610
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,4,15,5022
14,TRAILER 4 TO 8 TON,2002,4,2,932
21,TEMPO,2002,4,201,37021
1,MOPED/SCOOTER                                ,2002,5,85,7711
2,MOTOR CYCLE                                  ,2002,5,39,4130
3,AUTO RICKSHAW,2002,5,89,9989
4,PRIVATE MOTOR CAR/JEEP CAR,2002,5,34,4236
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,5,6,1430
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,5,137,40419
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,5,21,10860
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,5,2,460
14,TRAILER 4 TO 8 TON,2002,5,1,180
21,TEMPO,2002,5,141,17766
1,MOPED/SCOOTER                                ,2002,6,78,8640
2,MOTOR CYCLE                                  ,2002,6,24,1687
3,AUTO RICKSHAW,2002,6,37,3857
4,PRIVATE MOTOR CAR/JEEP CAR,2002,6,47,4999
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2002,6,1,180
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,6,20,3774
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,6,182,54650
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,6,22,7321
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,6,4,2788
14,TRAILER 4 TO 8 TON,2002,6,1,1020
21,TEMPO,2002,6,129,20800
1,MOPED/SCOOTER                                ,2002,7,60,5506
2,MOTOR CYCLE                                  ,2002,7,46,8337
3,AUTO RICKSHAW,2002,7,51,5738
4,PRIVATE MOTOR CAR/JEEP CAR,2002,7,38,5400
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2002,7,2,600
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2002,7,1,200
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,7,6,1522
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,7,194,55884
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,7,19,5218
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,7,7,1910
14,TRAILER 4 TO 8 TON,2002,7,1,500
20,WHEEL DOZER                                  ,2002,7,1,360
21,TEMPO,2002,7,113,19659
1,MOPED/SCOOTER                                ,2002,8,33,3108
2,MOTOR CYCLE                                  ,2002,8,29,2042
3,AUTO RICKSHAW,2002,8,54,6826
4,PRIVATE MOTOR CAR/JEEP CAR,2002,8,25,3038
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,8,11,1199
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,8,184,51413
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,8,10,5100
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,8,7,1310
21,TEMPO,2002,8,90,13188
1,MOPED/SCOOTER                                ,2002,9,22,1854
2,MOTOR CYCLE                                  ,2002,9,9,746
3,AUTO RICKSHAW,2002,9,26,2233
4,PRIVATE MOTOR CAR/JEEP CAR,2002,9,10,1440
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2002,9,2,200
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,9,92,24001
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,9,3,760
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2002,9,1,500
12,TRAILER UPTO 2 TON,2002,9,1,432
21,TEMPO,2002,9,52,5742
1,MOPED/SCOOTER                                ,2002,10,32,3156
2,MOTOR CYCLE                                  ,2002,10,13,1035
3,AUTO RICKSHAW,2002,10,22,1700
4,PRIVATE MOTOR CAR/JEEP CAR,2002,10,15,3360
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,10,21,5090
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2002,10,3,1016
21,TEMPO,2002,10,9,672
1,MOPED/SCOOTER                                ,2002,11,27,1611
2,MOTOR CYCLE                                  ,2002,11,16,1515
3,AUTO RICKSHAW,2002,11,1,36
4,PRIVATE MOTOR CAR/JEEP CAR,2002,11,11,1152
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,11,1,72
21,TEMPO,2002,11,2,144
1,MOPED/SCOOTER                                ,2002,12,14,867
2,MOTOR CYCLE                                  ,2002,12,8,222
3,AUTO RICKSHAW,2002,12,2,288
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2002,12,2,216
21,TEMPO,2002,12,1,174
1,MOPED/SCOOTER                                ,2003,1,21,1338
2,MOTOR CYCLE                                  ,2003,1,26,2231
3,AUTO RICKSHAW,2003,1,4,360
4,PRIVATE MOTOR CAR/JEEP CAR,2003,1,16,2939
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,1,3,432
14,TRAILER 4 TO 8 TON,2003,1,1,1800
21,TEMPO,2003,1,9,864
1,MOPED/SCOOTER                                ,2003,2,18,2138
2,MOTOR CYCLE                                  ,2003,2,26,2811
3,AUTO RICKSHAW,2003,2,2,72
4,PRIVATE MOTOR CAR/JEEP CAR,2003,2,10,4147
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,2,5,2836
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,2,3,780
21,TEMPO,2003,2,7,1383
1,MOPED/SCOOTER                                ,2003,3,23,1470
2,MOTOR CYCLE                                  ,2003,3,23,1716
3,AUTO RICKSHAW,2003,3,1,36
4,PRIVATE MOTOR CAR/JEEP CAR,2003,3,6,684
21,TEMPO,2003,3,2,1150
1,MOPED/SCOOTER                                ,2003,4,192,65927
2,MOTOR CYCLE                                  ,2003,4,91,40074
3,AUTO RICKSHAW,2003,4,3,1101
4,PRIVATE MOTOR CAR/JEEP CAR,2003,4,53,50695
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2003,4,1,2035
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2003,4,3,11211
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,4,1,1061
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,4,1,1357
21,TEMPO,2003,4,4,2224
1,MOPED/SCOOTER                                ,2003,5,83,36093
2,MOTOR CYCLE                                  ,2003,5,49,20878
3,AUTO RICKSHAW,2003,5,5,3095
4,PRIVATE MOTOR CAR/JEEP CAR,2003,5,47,56059
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2003,5,5,13355
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,5,1,3307
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,5,1,817
21,TEMPO,2003,5,5,2009
1,MOPED/SCOOTER                                ,2003,6,73,26260
2,MOTOR CYCLE                                  ,2003,6,72,34255
3,AUTO RICKSHAW,2003,6,5,3311
4,PRIVATE MOTOR CAR/JEEP CAR,2003,6,80,111571
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2003,6,58,112039
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2003,6,1,2167
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,6,4,7303
21,TEMPO,2003,6,10,6406
1,MOPED/SCOOTER                                ,2003,7,44,15420
2,MOTOR CYCLE                                  ,2003,7,46,19949
3,AUTO RICKSHAW,2003,7,4,2908
4,PRIVATE MOTOR CAR/JEEP CAR,2003,7,96,127290
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2003,7,12,27419
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2003,7,2,4703
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2003,7,3,6141
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,7,1,727
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,7,1,5107
21,TEMPO,2003,7,23,16181
1,MOPED/SCOOTER                                ,2003,8,32,11389
2,MOTOR CYCLE                                  ,2003,8,69,31609
3,AUTO RICKSHAW,2003,8,4,2908
4,PRIVATE MOTOR CAR/JEEP CAR,2003,8,100,130071
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2003,8,1,2302
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,8,6,12436
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,8,2,5834
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2003,8,1,3540
15,TRAILER 8 TO 12 TON,2003,8,1,3453
21,TEMPO,2003,8,23,16397
1,MOPED/SCOOTER                                ,2003,9,20,6301
2,MOTOR CYCLE                                  ,2003,9,27,13110
3,AUTO RICKSHAW,2003,9,6,3858
4,PRIVATE MOTOR CAR/JEEP CAR,2003,9,77,98686
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,9,3,4302
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,9,3,15321
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2003,9,1,6757
21,TEMPO,2003,9,31,22583
1,MOPED/SCOOTER                                ,2003,10,18,5440
2,MOTOR CYCLE                                  ,2003,10,29,11280
3,AUTO RICKSHAW,2003,10,3,1532
4,PRIVATE MOTOR CAR/JEEP CAR,2003,10,122,159484
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2003,10,1,1357
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2003,10,6,20292
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,10,13,52851
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,10,2,7634
14,TRAILER 4 TO 8 TON,2003,10,1,2160
21,TEMPO,2003,10,31,23885
1,MOPED/SCOOTER                                ,2003,11,17,5306
2,MOTOR CYCLE                                  ,2003,11,21,5006
3,AUTO RICKSHAW,2003,11,5,2139
4,PRIVATE MOTOR CAR/JEEP CAR,2003,11,74,100189
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2003,11,1,2302
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2003,11,1,727
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2003,11,2,10214
21,TEMPO,2003,11,16,11632
1,MOPED/SCOOTER                                ,2003,12,23,8287
2,MOTOR CYCLE                                  ,2003,12,33,15416
3,AUTO RICKSHAW,2003,12,8,5312
4,PRIVATE MOTOR CAR/JEEP CAR,2003,12,64,78999
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2003,12,1,2302
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2003,12,1,2230
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2003,12,4,2737
21,TEMPO,2003,12,8,6128
1,MOPED/SCOOTER                                ,2004,1,20,5648
2,MOTOR CYCLE                                  ,2004,1,14,4843
3,AUTO RICKSHAW,2004,1,2,1310
4,PRIVATE MOTOR CAR/JEEP CAR,2004,1,63,83058
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2004,1,4,9208
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2004,1,1,6757
14,TRAILER 4 TO 8 TON,2004,1,24,81121
21,TEMPO,2004,1,5,3227
1,MOPED/SCOOTER                                ,2004,2,239,92636
2,MOTOR CYCLE                                  ,2004,2,201,103312
3,AUTO RICKSHAW,2004,2,22,16448
4,PRIVATE MOTOR CAR/JEEP CAR,2004,2,231,298894
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2004,2,1,2707
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2004,2,4,9628
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,2,21,36639
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2004,2,5,19807
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2004,2,1,6502
12,TRAILER UPTO 2 TON,2004,2,1,4012
14,TRAILER 4 TO 8 TON,2004,2,2,6776
21,TEMPO,2004,2,21,15087
1,MOPED/SCOOTER                                ,2004,3,131,50606
2,MOTOR CYCLE                                  ,2004,3,132,61432
3,AUTO RICKSHAW,2004,3,8,7112
4,PRIVATE MOTOR CAR/JEEP CAR,2004,3,153,206202
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2004,3,1,2232
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2004,3,1,2392
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,3,30,86980
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2004,3,4,17458
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2004,3,2,13574
14,TRAILER 4 TO 8 TON,2004,3,4,14638
21,TEMPO,2004,3,8,5178
1,MOPED/SCOOTER                                ,2004,4,39,16641
2,MOTOR CYCLE                                  ,2004,4,47,24943
3,AUTO RICKSHAW,2004,4,6,6594
4,PRIVATE MOTOR CAR/JEEP CAR,2004,4,51,66626
6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2004,4,1,2125
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,4,12,40995
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2004,4,3,11219
14,TRAILER 4 TO 8 TON,2004,4,1,3326
21,TEMPO,2004,4,2,1754
1,MOPED/SCOOTER                                ,2004,5,31,10313
2,MOTOR CYCLE                                  ,2004,5,29,13932
3,AUTO RICKSHAW,2004,5,2,770
4,PRIVATE MOTOR CAR/JEEP CAR,2004,5,32,40740
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2004,5,3,6906
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2004,5,1,390
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,5,3,10371
21,TEMPO,2004,5,1,1003
1,MOPED/SCOOTER                                ,2004,6,4,1672
2,MOTOR CYCLE                                  ,2004,6,16,3213
3,AUTO RICKSHAW,2004,6,1,187
4,PRIVATE MOTOR CAR/JEEP CAR,2004,6,6,8428
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,6,2,6494
1,MOPED/SCOOTER                                ,2004,7,8,2566
2,MOTOR CYCLE                                  ,2004,7,18,4798
4,PRIVATE MOTOR CAR/JEEP CAR,2004,7,9,9178
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,7,3,9846
21,TEMPO,2004,7,2,1262
1,MOPED/SCOOTER                                ,2004,8,7,1004
2,MOTOR CYCLE                                  ,2004,8,10,1344
4,PRIVATE MOTOR CAR/JEEP CAR,2004,8,2,1447
1,MOPED/SCOOTER                                ,2004,9,8,3242
2,MOTOR CYCLE                                  ,2004,9,16,4525
3,AUTO RICKSHAW,2004,9,1,37
4,PRIVATE MOTOR CAR/JEEP CAR,2004,9,3,3352
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,9,4,13663
21,TEMPO,2004,9,1,367
1,MOPED/SCOOTER                                ,2004,10,8,2714
2,MOTOR CYCLE                                  ,2004,10,15,3217
3,AUTO RICKSHAW,2004,10,2,1394
4,PRIVATE MOTOR CAR/JEEP CAR,2004,10,1,1357
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,10,1,3472
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2004,10,2,8744
21,TEMPO,2004,10,1,331
1,MOPED/SCOOTER                                ,2004,11,4,856
2,MOTOR CYCLE                                  ,2004,11,5,522
3,AUTO RICKSHAW,2004,11,1,72
1,MOPED/SCOOTER                                ,2004,12,6,839
2,MOTOR CYCLE                                  ,2004,12,18,3447
4,PRIVATE MOTOR CAR/JEEP CAR,2004,12,4,4298
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2004,12,1,1162
21,TEMPO,2004,12,1,727
1,MOPED/SCOOTER                                ,2005,1,5,1385
2,MOTOR CYCLE                                  ,2005,1,9,1326
4,PRIVATE MOTOR CAR/JEEP CAR,2005,1,4,3861
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2005,1,2,6029
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2005,1,1,1357
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2005,1,1,4897
11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2005,1,2,5032
21,TEMPO,2005,1,1,3307
1,MOPED/SCOOTER                                ,2005,2,29,12962
2,MOTOR CYCLE                                  ,2005,2,28,13962.64
3,AUTO RICKSHAW,2005,2,6,2629
4,PRIVATE MOTOR CAR/JEEP CAR,2005,2,16,19777
1,MOPED/SCOOTER                                ,2005,3,136,58809
2,MOTOR CYCLE                                  ,2005,3,122,64198
3,AUTO RICKSHAW,2005,3,10,7438
4,PRIVATE MOTOR CAR/JEEP CAR,2005,3,61,80711
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2005,3,2,4090
7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2005,3,1,3127
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2005,3,1,2407
21,TEMPO,2005,3,1,457
1,MOPED/SCOOTER                                ,2005,4,95,40610
2,MOTOR CYCLE                                  ,2005,4,80,44877
3,AUTO RICKSHAW,2005,4,6,4518
4,PRIVATE MOTOR CAR/JEEP CAR,2005,4,57,72076
5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2005,4,4,5698
1,MOPED/SCOOTER                                ,2005,5,264,98457
2,MOTOR CYCLE                                  ,2005,5,260,141874
3,AUTO RICKSHAW,2005,5,3,2247
4,PRIVATE MOTOR CAR/JEEP CAR,2005,5,21,25913
1,MOPED/SCOOTER                                ,2005,6,211,78017
2,MOTOR CYCLE                                  ,2005,6,151,82172
3,AUTO RICKSHAW,2005,6,2,276
4,PRIVATE MOTOR CAR/JEEP CAR,2005,6,68,94789
1,MOPED/SCOOTER                                ,2005,7,47,16985
2,MOTOR CYCLE                                  ,2005,7,43,23863
4,PRIVATE MOTOR CAR/JEEP CAR,2005,7,38,52687
1,MOPED/SCOOTER                                ,2005,8,98,39025
2,MOTOR CYCLE                                  ,2005,8,62,35069
3,AUTO RICKSHAW,2005,8,1,739
4,PRIVATE MOTOR CAR/JEEP CAR,2005,8,48,64570
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2005,8,2,7014
1,MOPED/SCOOTER                                ,2005,9,30,12054
2,MOTOR CYCLE                                  ,2005,9,18,9768
4,PRIVATE MOTOR CAR/JEEP CAR,2005,9,7,9794
1,MOPED/SCOOTER                                ,2005,10,18,7032
2,MOTOR CYCLE                                  ,2005,10,27,15435
4,PRIVATE MOTOR CAR/JEEP CAR,2005,10,198,269120
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2005,10,2,5414
1,MOPED/SCOOTER                                ,2005,11,17,7085
2,MOTOR CYCLE                                  ,2005,11,13,7363
3,AUTO RICKSHAW,2005,11,2,1454
4,PRIVATE MOTOR CAR/JEEP CAR,2005,11,674,914707
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2005,11,1,2707
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2005,11,1,3367
21,TEMPO,2005,11,1,331
1,MOPED/SCOOTER                                ,2005,12,4,1468
2,MOTOR CYCLE                                  ,2005,12,7,4036
3,AUTO RICKSHAW,2005,12,2,1454
4,PRIVATE MOTOR CAR/JEEP CAR,2005,12,676,916597
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2005,12,2,5414
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2005,12,1,3307
18,CRANE,2005,12,1,6007
21,TEMPO,2005,12,1,43
1,MOPED/SCOOTER                                ,2006,1,3,1101
2,MOTOR CYCLE                                  ,2006,1,10,5524
3,AUTO RICKSHAW,2006,1,1,727
4,PRIVATE MOTOR CAR/JEEP CAR,2006,1,198,267515
1,MOPED/SCOOTER                                ,2006,2,2,776
2,MOTOR CYCLE                                  ,2006,2,2,1172
4,PRIVATE MOTOR CAR/JEEP CAR,2006,2,49,66657
1,MOPED/SCOOTER                                ,2006,3,5,1943
2,MOTOR CYCLE                                  ,2006,3,8,4166
3,AUTO RICKSHAW,2006,3,1,727
4,PRIVATE MOTOR CAR/JEEP CAR,2006,3,39,52790
2,MOTOR CYCLE                                  ,2006,4,3,1704
4,PRIVATE MOTOR CAR/JEEP CAR,2006,4,10,13645
1,MOPED/SCOOTER                                ,2006,5,1,379
2,MOTOR CYCLE                                  ,2006,5,8,4523
4,PRIVATE MOTOR CAR/JEEP CAR,2006,5,9,12261
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2006,5,7,24784
1,MOPED/SCOOTER                                ,2006,6,1,367
2,MOTOR CYCLE                                  ,2006,6,2,1094
4,PRIVATE MOTOR CAR/JEEP CAR,2006,6,4,5428
9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2006,6,1,3382
21,TEMPO,2006,6,1,727
1,MOPED/SCOOTER                                ,2006,7,1,367
2,MOTOR CYCLE                                  ,2006,7,3,1710
4,PRIVATE MOTOR CAR/JEEP CAR,2006,7,2,2714
1,MOPED/SCOOTER                                ,2006,8,1,203
2,MOTOR CYCLE                                  ,2006,8,5,2792
3,AUTO RICKSHAW,2006,8,1,757
2,MOTOR CYCLE                                  ,2006,9,9,5118
4,PRIVATE MOTOR CAR/JEEP CAR,2006,9,2,2233
10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2006,9,1,5002
2,MOTOR CYCLE                                  ,2006,10,4,2170
4,PRIVATE MOTOR CAR/JEEP CAR,2006,10,2,2726
1,MOPED/SCOOTER                                ,2006,11,2,776
2,MOTOR CYCLE                                  ,2006,11,6,2883
4,PRIVATE MOTOR CAR/JEEP CAR,2006,11,2,2714
1,MOPED/SCOOTER                                ,2006,12,1,367
2,MOTOR CYCLE                                  ,2006,12,4,2293
4,PRIVATE MOTOR CAR/JEEP CAR,2006,12,48,66417
1,MOPED/SCOOTER                                ,2007,1,1,313
2,MOTOR CYCLE                                  ,2007,1,7,3466
3,AUTO RICKSHAW,2007,1,4,3148
4,PRIVATE MOTOR CAR/JEEP CAR,2007,1,288,399024
21,TEMPO,2007,1,1,727
2,MOTOR CYCLE                                  ,2007,2,3,1704
3,AUTO RICKSHAW,2007,2,3,2205
4,PRIVATE MOTOR CAR/JEEP CAR,2007,2,52,72695
8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2007,2,6,14900
